MR32 ASCII
Name	Post fatigue 
Frequency	1500
Date	22-05-2023 12:05:53
"Time,s"	"RT RECTUS FEM.,uV"	"RT BICEPS FEM.,uV"	"RT LAT. GASTRO,uV"	"LT RECTUS FEM.,uV"	"LT TIB.ANT.,uV"	"LT BICEPS FEM.,uV"	"LT LAT. GASTRO,uV"	"RT TIB.ANT.,uV"
0.1820	2.06314	5.94225	-5.16359	0.139611	2.35346	-1.31134	-5.75957	21.3252
0.1827	-1.29483	4.99949	-8.21684	0.75175	2.0641	-1.31134	-5.75957	22.2432
0.1833	-3.12786	5.628	-10.6864	1.66459	0.829499	-1.00206	-3.33449	19.8052
0.1840	-2.21134	7.45638	-16.1643	-0.472529	2.0641	-0.0865979	-2.72822	15.2151
0.1847	-0.990619	8.37058	-17.6909	-2.60965	3.27942	-0.705154	-3.94076	13.6951
0.1853	-0.990619	9.59902	-12.4824	-1.69144	2.0641	-1.31134	-4.85017	13.3941
0.1860	-1.59903	9.88471	-6.69022	-0.472529	-0.0771627	-0.395876	-4.85017	10.038
0.1867	-1.59903	8.68483	-4.26557	-1.38537	0.231488	-0.0865979	-4.85017	9.72199
0.1873	-1.90714	8.37058	-5.47789	-1.69144	1.13815	-0.705154	-3.63762	13.3941
0.1880	-0.686413	9.59902	-8.21684	-2.30358	2.0641	-0.0865979	-3.03135	14.3121
0.1887	1.14662	10.5132	-9.42916	-3.52249	4.18608	0.210309	-4.54703	12.777
0.1893	-0.990619	9.59902	-12.213	-1.69144	5.71004	-1.00206	-4.2439	14.6131
0.1900	-4.34858	6.54219	-18.9032	1.05245	4.49473	0.210309	-0.909406	15.8321
0.1907	-2.81975	2.25691	-25.6383	-1.38537	4.49473	0.210309	-2.12195	14.3121
0.1913	-0.378307	-3.22824	-28.6916	-4.44069	6.32734	-1.91753	-5.75957	15.2151
0.1920	-2.51555	-7.19927	-29.2753	-1.69144	6.63599	-1.00206	-3.63762	15.2151
0.1927	-5.2612	-5.97082	-30.4876	0.44568	4.80338	0.828866	-1.21254	9.72199
0.1933	-2.51555	-4.45669	-32.3286	-0.472529	3.27942	-0.705154	-3.63762	5.46297
0.1940	-0.686413	-5.05663	-26.5364	-1.38537	3.27942	-1.00206	-2.12195	2.40792
0.1947	-2.81975	-3.82818	-18.3195	-2.60965	2.66211	1.43505	0.909406	-3.08515
0.1953	-4.34858	-1.39986	-22.5851	-3.82855	1.4468	1.43505	0.303135	-7.05822
0.1960	-3.43207	-0.77135	-25.0097	-2.60965	2.35346	0.519587	2.42508	-5.52317
0.1967	-3.12786	2.25691	-14.952	-1.69144	5.11203	0.519587	3.03135	-6.44119
0.1973	-2.21134	10.199	-14.952	-2.60965	6.94465	1.43505	-4.85017	-15.9073
0.1980	-1.29483	14.7699	-28.6916	-1.99751	8.77726	2.04124	-8.26044	-24.1394
0.1987	-0.686413	13.8557	-36.5941	-0.166459	9.68392	1.43505	-0.303135	-23.8384
0.1993	-0.686413	9.28477	-32.0143	0.139611	9.37527	-0.705154	1.51568	-20.4824
0.2000	-1.59903	3.79961	-11.5844	0.75175	9.68392	-0.705154	-5.1533	-17.1263
0.2007	-2.51555	0.428528	21.6871	1.66459	6.94465	0.519587	-7.0479	-10.7153
0.2013	-2.51555	-1.39986	35.6961	0.139611	1.75545	0.519587	0	-6.75723
0.2020	-2.21134	-3.22824	25.6383	-0.778598	2.66211	-0.0865979	9.47298	-7.35921
0.2027	-4.34858	-3.5425	20.1604	-0.778598	7.85131	0.519587	6.44163	-3.70218
0.2033	-6.79003	-3.82818	21.0585	-2.30358	7.85131	2.35051	-12.8075	2.40792
0.2040	-6.79003	-4.14244	17.6909	-3.21642	4.18608	3.26598	-24.0993	4.22891
0.2047	-6.17772	-3.5425	21.3728	-0.166459	2.66211	2.04124	-18.3397	11.558
0.2053	-8.61917	-3.82818	34.7981	0.44568	1.75545	-0.705154	-14.9294	23.4622
0.2060	-10.1441	-3.82818	42.1169	-1.0793	1.4468	-2.2268	-18.0366	23.7632
0.2067	-7.09424	-2.31405	33.2715	-0.472529	3.89672	-3.45155	-15.8388	13.3941
0.2073	-5.56931	-2.31405	13.7396	0.75175	5.42068	-3.45155	-13.4137	4.22891
0.2080	-9.83989	-2.6283	-4.26557	-1.0793	3.58807	-1.62062	-12.8075	-2.16713
0.2087	-11.6729	-0.171411	-15.85	-2.91035	3.27942	-0.395876	-3.94076	-7.6602
0.2093	-7.39844	0.142843	-24.6954	-3.52249	5.11203	0.519587	7.65417	-11.9343
0.2100	-5.2612	-2.31405	-27.4344	-3.52249	5.42068	2.9567	14.3231	-18.0444
0.2107	-6.17772	-0.485665	-21.6422	-2.60965	5.42068	3.26598	25.3118	-20.7834
0.2113	-4.957	2.88542	-8.21684	-2.60965	5.71004	1.43505	36.3005	-13.1533
0.2120	-2.21134	4.0853	13.4253	-1.69144	4.80338	0.828866	33.2691	0.571882
0.2127	-3.43207	4.71381	32.6429	-0.472529	3.89672	1.43505	22.2804	13.3941
0.2133	-4.34858	4.0853	32.9572	-0.778598	3.89672	1.74433	14.02	27.7363
0.2140	-0.686413	5.31375	18.0052	-1.99751	2.66211	2.04124	3.94076	36.2844
0.2147	0.230104	3.79961	2.73895	-1.99751	0.540139	1.12577	-10.3824	28.9553
0.2153	-1.29483	-11.456	-8.84545	-1.69144	0.829499	1.74433	-23.1899	13.6951
0.2160	1.75503	-33.1395	-16.1643	-2.60965	2.66211	4.18144	-28.3432	5.14693
0.2167	2.97576	-41.9957	-14.3233	-1.69144	1.4468	3.26598	-22.2804	2.40792
0.2173	-1.29483	-40.1388	0.942916	-0.778598	-2.21843	1.12577	-12.2012	-1.26416
0.2180	-1.90714	-36.1963	19.2175	-0.778598	-4.05104	3.26598	-9.47298	-3.38614
0.2187	-0.378307	-30.3969	21.6871	-1.69144	-4.95771	4.18144	-7.9573	-2.16713
0.2193	-1.29483	-22.4549	11.315	-0.472529	-3.12509	2.35051	-1.21254	-0.647129
0.2200	0.53431	-13.2844	15.8949	-0.166459	0.540139	2.04124	4.54703	2.70891
0.2207	2.36735	-5.97082	30.2182	-2.60965	-0.0771627	2.35051	7.9573	7.6
0.2213	-0.990619	2.25691	27.165	-3.52249	-4.64905	1.43505	9.16984	8.50298
0.2220	-2.51555	26.683	9.15976	-1.99751	-6.79032	0.828866	7.65417	6.36594
0.2227	-0.0741014	58.1084	-5.47789	-1.69144	-8.62294	-0.395876	5.83536	5.76396
0.2233	0.53431	59.6511	-16.1643	-3.52249	-10.7642	-2.83299	2.12195	6.98297
0.2240	3.89228	32.4824	-28.3773	-2.60965	-8.62294	-3.74845	-4.54703	6.36594
0.2247	6.63793	12.0273	-39.6474	-1.0793	-3.43374	-4.05773	-3.94076	2.10693
0.2253	2.97576	3.79961	-32.0143	-1.69144	-3.43374	-3.74845	1.21254	-2.78416
0.2260	0.230104	-5.05663	-8.21684	-1.38537	-7.71627	-1.62062	-5.75957	-4.00317
0.2267	1.14662	-9.62759	-10.6864	-0.472529	-7.71627	-1.31134	-15.8388	-1.56515
0.2273	-0.0741014	-8.42771	-37.537	-2.60965	-2.81644	-4.36701	-14.3231	2.40792
0.2280	-1.59903	-8.7134	-30.4876	-3.52249	1.13815	-4.97319	-10.3824	6.06495
0.2287	0.230104	-9.62759	13.4253	-0.166459	1.4468	-2.53608	-10.6855	9.421
0.2293	2.06314	-9.62759	39.378	0.44568	0.231488	-2.2268	-6.74476	14.3121
0.2300	2.36735	-11.456	43.0598	-1.99751	-0.694465	-4.36701	-1.81881	17.6681
0.2307	2.97576	-12.9987	42.7455	-1.69144	-1.29248	-5.88866	-4.54703	13.0931
0.2313	1.45083	-12.9987	33.5858	-1.0793	-0.385814	-4.97319	-8.86671	3.32594
0.2320	0.842416	-14.1986	23.7974	-2.60965	1.13815	-1.62062	-7.9573	-6.1402
0.2327	0.53431	-16.0555	23.7974	-1.99751	0.540139	-1.00206	-5.45644	-15.9073
0.2333	-1.90714	-15.7413	24.1117	-1.69144	-2.21843	-2.53608	-4.85017	-20.4824
0.2340	-3.12786	-13.5986	31.1611	-2.91035	-2.52708	-1.62062	-4.54703	-17.1263
0.2347	-1.29483	-13.5986	49.7501	-1.69144	-0.0771627	1.12577	-3.63762	-11.3323
0.2353	0.230104	-14.1986	55.8566	-1.69144	2.0641	-0.395876	-4.54703	-9.49624
0.2360	1.45083	-12.0845	43.0598	-3.52249	2.0641	-4.05773	-4.54703	-8.57822
0.2367	3.28386	-9.62759	32.6429	-2.91035	0.829499	-4.05773	-1.81881	-8.27723
0.2373	2.67155	-10.5418	27.7936	-0.778598	2.35346	0.519587	-1.21254	-8.57822
0.2380	1.45083	-11.1703	23.7974	-2.30358	6.32734	2.65979	-3.33449	-7.6602
0.2387	2.36735	-10.2561	25.6383	-4.44069	5.11203	0.210309	-2.72822	-4.00317
0.2393	3.28386	-13.2844	27.4793	-3.82855	0.829499	-0.0865979	-0.909406	0.270891
0.2400	3.28386	-17.5696	20.1604	-0.778598	2.97077	1.43505	-1.21254	0.571882
0.2407	3.89228	-14.1986	8.84545	0.75175	7.2533	-0.395876	-1.21254	-2.16713
0.2413	3.28386	-9.62759	-0.58371	-1.69144	5.71004	-3.45155	0.606271	-4.30416
0.2420	2.67155	-14.8271	-10.3721	-3.52249	2.66211	-4.05773	0.606271	-7.6602
0.2427	4.50459	-22.4549	-18.5889	-0.472529	3.27942	-4.05773	-0.909406	-13.7703
0.2433	6.63793	-22.4549	-20.1155	1.97066	2.66211	-3.45155	-2.12195	-16.8254
0.2440	5.113	-19.398	-19.2175	0.139611	1.75545	-3.45155	-2.12195	-14.0713
0.2447	2.06314	-19.7123	-20.7442	-0.778598	0.829499	-4.36701	-2.42508	-9.79723
0.2453	3.58807	-18.4838	-18.5889	-0.778598	-1.29248	-4.05773	-3.94076	-8.87921
0.2460	6.63793	-14.1986	-10.0578	-1.69144	-0.694465	-3.14227	-4.85017	-6.75723
0.2467	6.33372	-10.856	-2.73895	-1.38537	0.540139	-2.53608	-4.54703	-1.56515
0.2473	3.89228	-7.79921	3.36756	-0.778598	-4.05104	1.43505	-3.63762	1.4899
0.2480	5.72531	-4.14244	11.0007	-1.38537	-8.31428	5.09691	-3.03135	0.571882
0.2487	9.69169	-2.31405	11.0007	-1.69144	-6.17302	2.04124	-3.33449	1.4899
0.2493	9.99589	3.79961	3.36756	-1.69144	-3.12509	-0.0865979	-4.2439	3.32594
0.2500	7.85865	15.9984	1.52663	-1.99751	-2.21843	2.04124	-0.909406	2.40792
0.2507	7.55445	21.4835	2.46954	0.44568	0.231488	0.519587	5.22908	-3.08515
0.2513	8.16676	13.8557	-3.63696	0.75175	0.540139	-1.91753	4.92595	-12.2503
0.2520	7.85865	4.99949	-13.4253	-3.21642	-3.12509	1.43505	1.21254	-19.2634
0.2527	6.63793	2.25691	-23.4831	-0.778598	-3.12509	3.57526	2.72822	-18.9624
0.2533	4.19648	0.428528	-32.3286	5.32668	-1.29248	0.519587	5.83536	-13.7703
0.2540	3.89228	-0.77135	-33.8552	2.5828	-0.0771627	-1.31134	5.53222	-9.49624
0.2547	7.55445	-0.485665	-30.2182	-1.99751	3.58807	0.519587	5.83536	-9.49624
0.2553	7.85865	-1.9998	-30.2182	0.139611	8.77726	2.35051	4.92595	-10.7153
0.2560	4.19648	-3.22824	-34.1695	-0.166459	7.2533	1.12577	2.12195	-7.97624
0.2567	2.97576	-0.485665	-40.5903	-2.60965	3.27942	-0.0865979	0.606271	-4.30416
0.2573	3.28386	1.34272	-47.2805	-0.778598	5.71004	0.519587	-0.303135	-4.92119
0.2580	2.36735	-1.39986	-48.4928	-0.166459	8.15996	-0.395876	-3.33449	-4.00317
0.2587	2.97576	-3.5425	-41.174	-2.91035	4.18608	-3.74845	-7.0479	-1.86614
0.2593	4.80879	-3.22824	-23.4831	-1.38537	-1.29248	-4.66392	-7.35103	-4.92119
0.2600	4.80879	-4.14244	3.99617	1.35852	-2.52708	-4.36701	-3.94076	-6.44119
0.2607	2.97576	-4.14244	18.3195	0.139611	-1.60113	-4.66392	-3.33449	-2.48317
0.2613	2.97576	-2.31405	1.21232	-0.778598	-1.29248	-3.14227	-7.35103	-4.6202
0.2620	2.97576	-3.22824	-16.4786	0.75175	-1.29248	-0.0865979	-11.2918	-11.3323
0.2627	2.36735	-2.6283	-1.84093	1.35852	-1.29248	0.210309	-13.1106	-8.57822
0.2633	1.14662	0.742782	18.3195	-0.472529	0.231488	-1.62062	-13.4137	3.32594
0.2640	-0.990619	0.142843	10.6864	-1.69144	0.231488	-3.14227	-11.2918	10.64
0.2647	-1.59903	-2.31405	-10.0578	0.139611	-2.21843	-3.14227	-10.3824	2.70891
0.2653	-0.686413	-0.77135	-22.5851	1.35852	-3.43374	-2.2268	-10.9887	-11.9343
0.2660	-0.0741014	-0.171411	-25.9077	0.139611	-3.12509	-3.14227	-6.74476	-17.4273
0.2667	1.14662	-2.31405	-22.5851	0.139611	-5.88366	-3.14227	0.303135	-17.4273
0.2673	1.45083	-1.0856	-18.5889	1.05245	-9.24024	-1.00206	1.21254	-21.4004
0.2680	-1.29483	0.142843	-17.6909	-1.0793	-9.83825	-0.705154	1.51568	-18.6463
0.2687	-2.51555	-2.91399	-15.5357	-1.69144	-13.1948	-1.31134	6.13849	-8.57822
0.2693	-3.43207	-4.14244	-16.1643	1.66459	-16.8601	1.43505	5.83536	-4.6202
0.2700	-6.17772	-1.71411	-22.5851	2.5828	-14.7188	1.43505	0.303135	-2.48317
0.2707	-5.87351	-1.0856	-25.6383	-1.0793	-14.1208	-1.91753	-1.21254	2.40792
0.2713	-2.51555	-2.31405	-28.6916	-3.52249	-17.1687	-2.2268	-0.606271	5.14693
0.2720	-4.34858	-2.6283	-44.8559	-2.60965	-15.9534	-0.395876	-2.12195	13.3941
0.2727	-7.39844	-3.22824	-61.3345	-0.778598	-12.5968	-2.2268	-2.72822	29.8733
0.2733	-5.56931	-5.05663	-54.9136	0.139611	-12.5968	-4.05773	-2.12195	39.0234
0.2740	-5.2612	-5.05663	-31.7448	-0.778598	-11.6709	-2.53608	-1.21254	39.3244
0.2747	-7.09424	-3.22824	-23.1688	-1.0793	-9.5296	-3.45155	1.21254	42.6955
0.2753	-5.2612	-3.5425	-32.9572	0.139611	-9.5296	-6.80412	1.51568	45.1335
0.2760	-1.90714	-4.74237	-32.9572	1.66459	-10.1469	-4.36701	-0.909406	39.9414
0.2767	-4.34858	-2.91399	-20.1155	0.75175	-10.4555	1.12577	-0.909406	27.1192
0.2773	-7.39844	-2.6283	-14.009	-1.99751	-11.6709	0.828866	2.72822	8.81902
0.2780	-5.2612	-5.05663	-7.31883	-3.52249	-11.9795	-1.31134	6.13849	-4.30416
0.2787	-2.51555	-5.97082	14.952	-2.60965	-11.3622	0.519587	6.13849	-9.49624
0.2793	-3.43207	-5.37088	43.6436	-1.69144	-12.2882	1.74433	3.33449	-14.9893
0.2800	-4.957	-5.37088	73.5475	-1.0793	-12.5968	0.210309	1.51568	-14.9893
0.2807	-4.04048	-5.37088	97.3449	0.44568	-10.1469	-0.395876	3.33449	-6.44119
0.2813	-4.04048	-5.65657	90.6547	-0.166459	-6.79032	1.74433	1.51568	-5.83921
0.2820	-4.65279	-5.97082	61.3345	-3.52249	-4.64905	2.65979	-5.1533	-14.3873
0.2827	-2.51555	-7.19927	45.1702	-2.91035	-3.12509	0.519587	-6.74476	-16.8254
0.2833	-1.90714	-9.02765	42.4312	0.44568	-2.21843	-0.395876	-8.26044	-13.4693
0.2840	-3.43207	-8.11346	39.0637	0.139611	-2.52708	3.26598	-22.2804	-12.5513
0.2847	-1.29483	-5.97082	36.639	-1.0793	-2.52708	5.09691	-35.9973	-10.4143
0.2853	1.45083	-8.7134	30.5325	2.8835	-0.385814	0.519587	-28.9494	-7.6602
0.2860	-0.686413	-10.5418	19.2175	4.41385	2.97077	-0.0865979	-8.56357	-7.05822
0.2867	-1.29483	-7.79921	17.4215	-0.472529	4.18608	4.49072	4.2439	-9.79723
0.2873	2.97576	-8.42771	22.0014	-1.99751	1.75545	5.09691	6.13849	-12.5513
0.2880	3.89228	-9.94184	22.2708	1.35852	-1.60113	2.65979	9.77612	-10.1133
0.2887	0.230104	-6.88501	29.3202	1.97066	-2.21843	4.18144	18.0366	-2.78416
0.2893	-2.51555	-5.97082	41.8026	-1.0793	1.4468	4.49072	18.946	-0.647129
0.2900	-2.51555	-9.94184	37.537	-2.60965	5.11203	1.43505	14.3231	-3.08515
0.2907	-1.59903	-12.3702	22.8994	-1.0793	5.11203	0.210309	10.6855	-0.346139
0.2913	-0.686413	-12.0845	13.1559	0.75175	3.27942	-0.395876	0	6.06495
0.2920	-2.21134	-11.7702	3.68186	-0.472529	-1.29248	-1.31134	-17.0514	8.20199
0.2927	-3.12786	-9.62759	-5.47789	-2.30358	-10.4555	0.519587	-22.5836	6.68198
0.2933	-1.29483	-7.79921	-4.84928	-0.778598	-14.1208	4.49072	-16.4451	4.84594
0.2940	-0.686413	-7.79921	-0.898015	0.139611	-9.83825	6.01237	-10.0793	5.76396
0.2947	-2.51555	-8.42771	2.73895	-2.30358	-7.71627	3.26598	-3.63762	9.72199
0.2953	-2.51555	-8.7134	9.15976	-1.69144	-9.83825	1.43505	1.51568	12.1751
0.2960	-2.81975	-8.7134	10.6864	1.05245	-7.71627	4.18144	2.42508	9.421
0.2967	-4.957	-6.88501	5.7922	-0.778598	-5.88366	5.40618	2.72822	4.22891
0.2973	-3.43207	-2.91399	3.68186	-3.52249	-5.88366	1.12577	3.33449	0.571882
0.2980	-0.378307	-0.171411	0.942916	-1.69144	-0.694465	-1.31134	1.51568	-2.48317
0.2987	-3.12786	0.428528	-6.37591	-0.472529	2.66211	0.210309	0.606271	-6.44119
0.2993	-6.17772	1.05704	-9.74347	-0.472529	-1.60113	-0.395876	3.03135	-7.6602
0.3000	-5.87351	2.57117	-4.57988	-0.778598	-4.95771	-1.00206	4.2439	-6.1402
0.3007	-5.2612	3.17111	2.73895	-1.99751	-5.57501	0.519587	4.2439	-5.83921
0.3013	-5.2612	3.17111	3.99617	-2.60965	-6.79032	-0.705154	4.92595	-5.52317
0.3020	-4.04048	5.31375	-0.898015	-1.99751	-5.57501	-3.14227	6.13849	-3.08515
0.3027	-3.43207	7.77064	-3.63696	-2.60965	-3.12509	-1.91753	3.94076	-1.86614
0.3033	-4.04048	5.94225	-0.314305	-2.60965	-1.29248	-0.0865979	-0.303135	-3.38614
0.3040	-4.34858	4.0853	2.46954	-1.69144	1.13815	-1.31134	0.606271	-2.48317
0.3047	-5.2612	5.31375	-1.21232	-2.60965	1.75545	-1.00206	5.22908	0.270891
0.3053	-6.17772	4.99949	-7.31883	-2.30358	0.540139	0.828866	4.92595	1.4899
0.3060	-5.2612	4.0853	-9.42916	-0.472529	4.18608	-0.395876	2.12195	2.40792
0.3067	-4.04048	4.99949	-6.69022	-0.778598	9.99257	-2.53608	3.33449	4.22891
0.3073	-1.90714	5.94225	-7.31883	-2.30358	9.68392	-0.395876	7.35103	5.76396
0.3080	-1.59903	3.79961	-15.5357	-1.0793	8.46861	3.57526	10.9887	4.84594
0.3087	-3.12786	2.88542	-24.1117	-1.0793	10.8992	2.9567	7.0479	0.571882
0.3093	-2.81975	5.628	-28.961	-1.69144	12.4425	0.519587	-10.0793	-3.38614
0.3100	-3.43207	5.94225	-28.063	1.35852	11.8252	1.43505	-23.1899	-4.6202
0.3107	-5.56931	1.65697	-20.1155	3.18957	12.4425	1.43505	-16.4451	-3.08515
0.3113	-6.48193	0.742782	-21.0585	-0.778598	12.4425	-0.705154	-2.42508	-0.346139
0.3120	-5.56931	4.0853	-37.8513	-4.13462	10.6099	-1.31134	-0.909406	-0.346139
0.3127	-3.73627	2.57117	-42.3863	-2.30358	9.68392	-0.395876	-6.36584	-2.16713
0.3133	-1.59903	-1.0856	-27.4344	-0.166459	8.46861	-0.705154	-6.06271	-0.346139
0.3140	-3.12786	0.142843	-21.3728	-0.472529	7.85131	-0.0865979	-0.909406	1.4899
0.3147	-5.2612	0.428528	-27.7487	-1.38537	8.15996	1.74433	0.606271	-0.647129
0.3153	-2.51555	-1.71411	-33.8552	-2.30358	7.85131	-0.395876	-2.12195	-1.26416
0.3160	0.842416	-0.171411	-37.2227	-2.91035	5.42068	-2.83299	-2.72822	0.571882
0.3167	1.14662	2.25691	-31.7448	-2.60965	3.27942	-0.0865979	-0.606271	0.872872
0.3173	-0.0741014	0.428528	-17.3766	-1.99751	2.35346	2.9567	-0.909406	3.92792
0.3180	-1.90714	0.428528	-10.9558	-1.38537	2.35346	0.828866	-0.606271	7.901
0.3187	-3.12786	1.97123	-9.42916	-0.472529	1.4468	-3.45155	0	5.14693
0.3193	-1.59903	0.742782	0.942916	1.05245	-0.385814	-6.19794	-1.51568	3.0099
0.3200	-0.378307	-0.171411	15.8949	1.35852	-1.90978	-7.41031	-3.03135	7.6
0.3207	-1.59903	1.05704	30.2182	0.139611	-1.90978	-6.80412	-2.12195	11.859
0.3213	-2.21134	1.34272	35.6961	-0.778598	0.540139	-4.97319	-2.12195	12.476
0.3220	-3.73627	1.34272	22.8994	-1.0793	3.58807	-3.14227	-3.94076	10.64
0.3227	-5.87351	1.65697	7.31883	-2.60965	4.80338	-1.91753	-3.03135	7.901
0.3233	-5.2612	2.25691	-0.898015	-4.44069	4.18608	-2.53608	-0.909406	5.14693
0.3240	-4.34858	3.17111	-11.2701	-2.30358	4.80338	-4.36701	-0.303135	0.872872
0.3247	-3.12786	-0.171411	-12.4824	0.75175	5.11203	-4.97319	-3.33449	-5.52317
0.3253	-0.686413	-4.45669	1.52663	0.139611	2.0641	-4.97319	-4.85017	-7.97624
0.3260	-1.59903	-1.0856	-2.73895	-0.778598	0.540139	-5.57938	-2.12195	-7.05822
0.3267	-4.34858	2.88542	-29.2753	0.75175	3.27942	-3.74845	-0.303135	-10.1133
0.3273	-3.43207	-1.0856	-36.0104	1.05245	4.18608	-1.00206	-2.12195	-14.3873
0.3280	-3.12786	-3.22824	-19.2175	-0.472529	1.4468	-1.62062	-3.33449	-11.3323
0.3287	-8.92337	0.428528	-9.42916	0.139611	0.829499	-3.14227	-1.81881	-2.78416
0.3293	-12.5855	2.25691	-8.84545	0.75175	1.75545	-1.31134	-0.303135	3.0099
0.3300	-10.7564	0.742782	-5.16359	-1.38537	0.829499	-0.0865979	-0.909406	5.14693
0.3307	-8.61917	-0.171411	-0.898015	-2.60965	-1.00312	-2.2268	-1.81881	9.72199
0.3313	-8.01076	-1.39986	5.52279	-0.778598	-2.81644	-3.14227	-1.21254	16.7501
0.3320	-7.70265	-2.6283	16.4786	0.139611	-7.09897	-1.62062	-0.606271	19.4891
0.3327	-8.01076	-3.5425	24.1117	-1.69144	-10.4555	-0.395876	-0.606271	18.2701
0.3333	-6.48193	-5.97082	23.7974	-0.166459	-8.31428	-1.31134	-0.909406	16.7501
0.3340	-3.43207	-8.7134	22.0014	2.8835	-4.95771	-3.45155	-0.909406	13.6951
0.3347	-0.686413	-9.02765	29.3202	0.44568	-5.26636	-3.14227	-0.909406	10.956
0.3353	2.06314	-8.42771	42.1169	-3.52249	-5.88366	-0.705154	-1.81881	12.1751
0.3360	2.97576	-8.42771	43.9579	-1.0793	-6.48167	0.519587	-3.03135	11.859
0.3367	2.06314	-7.79921	32.6429	1.97066	-8.62294	1.12577	-2.12195	7.901
0.3373	1.45083	-6.57076	19.5318	0.75175	-9.24024	0.828866	0	3.92792
0.3380	2.06314	-5.37088	3.05325	-0.778598	-7.40762	-1.31134	0.606271	-0.647129
0.3387	2.06314	-3.22824	-10.0578	-0.166459	-7.40762	-2.2268	-1.51568	-5.52317
0.3393	1.75503	-2.91399	-10.3721	-0.166459	-8.93159	-1.31134	-2.72822	-8.87921
0.3400	1.14662	-5.05663	-18.3195	-0.472529	-8.31428	-0.395876	-2.42508	-13.1533
0.3407	-0.378307	-6.28507	-42.1169	-1.0793	-5.26636	1.74433	-2.12195	-19.2634
0.3413	-0.378307	-5.97082	-51.2767	-0.778598	-2.52708	5.09691	-0.606271	-25.9755
0.3420	2.06314	-5.65657	-38.4351	1.35852	-2.21843	4.49072	1.81881	-32.0856
0.3427	3.58807	-4.14244	-27.7487	0.75175	-3.12509	0.828866	1.81881	-37.2626
0.3433	2.67155	-3.5425	-30.8019	-1.69144	-0.694465	-0.395876	0.303135	-40.9347
0.3440	2.67155	-5.65657	-49.1214	0.75175	3.58807	0.519587	-0.303135	-44.2907
0.3447	3.89228	-7.19927	-70.4942	1.97066	5.11203	0.519587	-2.12195	-46.1117
0.3453	3.58807	-6.88501	-72.9189	-1.99751	4.80338	-0.395876	-3.94076	-46.1117
0.3460	1.14662	-8.7134	-69.5513	-3.52249	5.42068	-0.395876	-1.81881	-43.6737
0.3467	2.36735	-10.5418	-79.3397	-3.21642	7.2533	-1.31134	0.606271	-30.2495
0.3473	6.02952	-11.1703	-79.654	-3.52249	8.46861	-2.2268	-1.21254	-7.6602
0.3480	6.33372	-11.456	-51.2767	-0.166459	8.15996	-1.62062	-1.21254	9.421
0.3487	4.80879	-11.1703	-2.42464	1.35852	7.85131	-1.31134	1.81881	16.1331
0.3493	5.113	-11.456	40.0066	-3.52249	8.46861	-2.53608	0.606271	13.996
0.3500	6.63793	-12.3702	43.0598	-4.44069	8.77726	-1.62062	-1.51568	10.038
0.3507	7.55445	-10.856	30.2182	1.97066	7.85131	0.828866	0.909406	21.3252
0.3513	6.63793	-8.11346	51.591	1.97066	6.94465	0.519587	-0.303135	45.1335
0.3520	4.80879	-9.62759	84.5481	-3.21642	7.54266	-0.705154	-3.94076	49.4076
0.3527	4.80879	-11.1703	84.8625	-6.27174	8.46861	-0.395876	-1.21254	32.9283
0.3533	6.63793	-9.34191	71.7065	-7.18458	7.2533	-0.395876	1.21254	23.4622
0.3540	7.55445	-10.5418	65.9143	-3.82855	5.11203	-1.62062	-2.12195	19.1881
0.3547	6.63793	-13.2844	57.0689	0.75175	5.71004	-1.00206	-2.12195	10.038
0.3553	5.72531	-9.94184	42.7455	-0.778598	6.94465	0.519587	0.909406	8.20199
0.3560	6.02952	-8.11346	22.2708	-3.82855	6.01869	-1.00206	-1.21254	11.558
0.3567	4.19648	-11.1703	2.46954	-1.69144	4.18608	-2.2268	-2.12195	5.14693
0.3573	0.230104	-11.1703	-7.31883	-0.166459	2.66211	-1.00206	2.72822	-0.647129
0.3580	-2.51555	-8.42771	-13.111	-0.778598	0.231488	-0.395876	3.63762	3.0099
0.3587	-4.65279	-9.62759	-8.53115	-1.0793	-0.385814	0.828866	-1.21254	4.54495
0.3593	-5.2612	-12.0845	20.4748	-0.778598	-0.694465	3.57526	-4.2439	0.270891
0.3600	-1.29483	-10.5418	45.1702	-0.472529	-2.21843	4.18144	-4.85017	-2.48317
0.3607	0.842416	-8.42771	41.2189	-0.778598	-2.21843	4.18144	-8.26044	-2.48317
0.3613	-4.34858	-8.7134	31.1611	-2.30358	-2.21843	4.49072	-10.0793	-3.08515
0.3620	-5.2612	-10.856	27.7936	-1.38537	-2.81644	2.35051	-7.35103	-6.75723
0.3627	-0.686413	-11.456	19.2175	-0.166459	-1.00312	1.43505	-5.75957	-13.1533
0.3633	-2.51555	-9.62759	11.0007	-1.99751	0.829499	3.87216	-7.9573	-15.9073
0.3640	-6.48193	-9.34191	8.84545	-0.472529	-1.90978	3.87216	-7.9573	-14.0713
0.3647	-3.73627	-11.456	8.26174	1.97066	-4.95771	4.18144	-5.75957	-12.2503
0.3653	0.230104	-11.456	6.42081	1.05245	-5.57501	6.92783	-4.2439	-9.19525
0.3660	-0.0741014	-7.79921	3.36756	1.35852	-5.26636	5.09691	-2.42508	-4.30416
0.3667	1.75503	-6.88501	3.05325	2.27673	-3.74239	1.43505	0.303135	-0.647129
